scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
labeled-data,20221112_172227,img0743.png,779.9741000877966,244.4474978050921,516.163740122915,275.63274802458295,684.7326602282706,253.71878841088676,687.2611940298507,267.20430201931515,607.190956979807,256.247322212467,606.3481123792801,271.418525021949,652.7045654082531,321.9892010535557
labeled-data,20221112_172227,img1051.png,776.6027216856894,245.29034240561896,517.0065847234416,273.1042142230026,684.7326602282706,252.03309920983315,685.5755048287974,266.3614574187884,607.190956979807,256.247322212467,605.5052677787535,271.418525021949,652.7045654082531,316.08928884986824
labeled-data,20221112_172227,img1324.png,777.445566286216,245.29034240561896,517.0065847234416,272.26136962247585,685.5755048287974,250.34741000877955,685.5755048287974,263.83292361720805,607.190956979807,254.5616330114135,604.6624231782266,267.20430201931515,651.0188762071994,320.3035118525022
labeled-data,20221112_172227,img1523.png,776.6027216856894,248.66172080772606,516.163740122915,274.7899034240562,685.5755048287974,249.5045654082528,688.1040386303775,263.83292361720805,606.3481123792801,256.247322212467,604.6624231782266,269.7328358208955,654.3902546093066,318.6178226514486
labeled-data,20221112_172227,img1735.png,777.445566286216,246.1331870061457,516.163740122915,269.7328358208955,685.5755048287974,247.8188762071993,685.5755048287974,262.14723441615445,608.0338015803338,253.71878841088676,605.5052677787535,268.88999122036876,651.0188762071994,313.5607550482879
labeled-data,20221112_172227,img1947.png,775.7598770851625,240.23327480245825,517.0065847234416,272.26136962247585,683.8898156277437,246.1331870061457,686.418349429324,262.9900790166813,606.3481123792801,252.8759438103599,605.5052677787535,268.88999122036876,654.3902546093066,315.2464442493415
labeled-data,20221112_172227,img2231.png,777.445566286216,241.91896400351186,516.163740122915,268.88999122036876,686.418349429324,248.66172080772606,688.1040386303775,262.14723441615445,606.3481123792801,253.71878841088676,605.5052677787535,267.20430201931515,653.5474100087797,321.9892010535557
labeled-data,20221112_172227,img2340.png,774.9170324846357,244.4474978050921,516.163740122915,267.20430201931515,685.5755048287974,248.66172080772606,686.418349429324,262.9900790166813,606.3481123792801,253.71878841088676,606.3481123792801,268.88999122036876,647.6474978050924,315.2464442493415
labeled-data,20221112_172227,img2715.png,775.7598770851625,243.60465320456535,515.3208955223881,267.20430201931515,686.418349429324,246.97603160667245,686.418349429324,262.14723441615445,606.3481123792801,252.8759438103599,605.5052677787535,268.0471466198419,652.7045654082531,321.9892010535557
labeled-data,20221112_172227,img2962.png,775.7598770851625,242.7618086040386,517.0065847234416,268.88999122036876,686.418349429324,246.97603160667245,687.2611940298509,261.3043898156277,605.5052677787535,252.03309920983315,605.5052677787535,265.51861281826154,653.5474100087797,315.2464442493415
labeled-data,20221112_172227,img3240.png,774.9170324846357,244.4474978050921,516.163740122915,268.88999122036876,686.418349429324,245.29034240561896,686.418349429324,259.6187006145741,606.3481123792803,250.34741000877955,605.5052677787535,265.51861281826166,651.8617208077262,315.2464442493415
labeled-data,20221112_172227,img3667.png,776.6027216856894,243.60465320456535,515.3208955223881,267.20430201931515,686.418349429324,243.60465320456535,685.5755048287974,259.6187006145741,605.5052677787533,249.5045654082528,604.6624231782266,266.3614574187884,656.0759438103601,312.71791044776114
labeled-data,20221112_172227,img3905.png,777.445566286216,238.54758560140465,517.0065847234416,264.6757682177348,687.2611940298509,243.60465320456535,685.5755048287974,258.77585601404735,607.190956979807,247.8188762071993,606.3481123792801,263.83292361720805,653.5474100087797,311.03222124670765
labeled-data,20221112_172227,img4132.png,776.6027216856894,236.86189640035116,515.3208955223881,263.83292361720805,685.5755048287974,244.4474978050921,687.2611940298509,261.3043898156277,605.5052677787535,249.5045654082528,604.6624231782266,265.51861281826154,656.9187884108869,313.5607550482879
labeled-data,20221112_172227,img4264.png,778.2884108867429,242.7618086040386,517.0065847234416,264.6757682177348,686.418349429324,243.60465320456535,688.1040386303775,261.3043898156277,607.190956979807,247.8188762071993,607.190956979807,263.83292361720805,651.8617208077262,316.9321334503951
labeled-data,20221112_172227,img4446.png,778.2884108867429,241.91896400351186,517.0065847234416,267.20430201931515,687.2611940298509,243.60465320456535,687.2611940298509,257.09016681299386,608.0338015803338,251.1902546093064,606.3481123792801,263.83292361720805,656.0759438103601,308.5036874451273
labeled-data,20221112_172227,img4800.png,779.1312554872698,241.91896400351186,518.6922739244953,266.3614574187884,686.418349429324,241.91896400351186,687.2611940298509,257.9330114135206,606.3481123792801,248.66172080772606,605.5052677787535,263.83292361720805,651.8617208077262,307.66084284460055
labeled-data,20221112_172227,img4837.png,777.445566286216,242.7618086040386,517.8494293239685,268.0471466198419,686.418349429324,244.4474978050921,687.2611940298509,257.9330114135206,607.190956979807,247.8188762071993,604.6624231782266,262.9900790166813,653.5474100087797,311.03222124670765
labeled-data,20221112_172227,img5597.png,775.7598770851625,236.86189640035116,518.6922739244953,266.3614574187884,686.418349429324,243.60465320456535,688.1040386303775,258.77585601404735,605.5052677787535,247.8188762071993,603.8195785776998,262.14723441615445,653.5474100087797,305.1323090430202
labeled-data,20221112_172227,img6678.png,777.445566286216,236.86189640035116,517.8494293239685,264.6757682177348,686.418349429324,241.076119402985,688.9468832309044,256.247322212467,605.5052677787535,246.1331870061457,605.5052677787535,261.3043898156277,650.1760316066727,309.34653204565404
labeled-data,M1,img006.png,1182.8216185369354,79.50679778151107,428.3647248023735,24.401956943904906,739.4279174804688,324.80303955078125,746.2816162109375,383.81964111328125,466.8201904296875,322.505126953125,453.3591003417969,355.377197265625,508.3585510253906,606.9470825195312
labeled-data,M1,img014.png,1170.404283029687,59.150189205377956,434.9784274041292,23.32405562461622,740.0975952148438,326.758544921875,747.3917846679689,391.58993377505226,466.1324462890625,323.7847595214844,452.3359069824219,355.0685119628906,487.0301041292575,615.1701507027383
labeled-data,M1,img040.png,1152.1553450462143,26.719324497615844,424.75097663463026,22.517694096605737,734.881591796875,323.75347900390625,745.0226440429688,385.4232482910156,468.2709045410156,318.5648193359375,452.6622619628906,356.33587646484375,461.7951461798003,630.1254332846922
labeled-data,M1,img056.png,1141.5367964646343,32.0633354217066,428.9904572242485,28.053500369817357,739.610107421875,324.9833679199219,747.9619140625,385.20318603515625,467.0738220214844,322.8874816894531,452.140869140625,354.4401550292969,477.29556127656707,610.4042685061876
labeled-data,M1,img072.png,1146.4383864292524,41.08894271910685,436.12912757156636,22.848336796800822,735.7511596679688,333.2189010602086,744.050048828125,381.5626220703125,466.7916199379641,312.5564910924737,453.19561767578125,350.79974365234375,477.34255834687957,603.2666853475903
labeled-data,M1,img081.png,1160.8648970457632,35.770070649996796,428.69431464612336,22.376931767504175,735.9170532226562,325.42315673828125,744.3837280273438,381.783203125,473.9840622579382,316.9434021020137,452.2803649902344,354.59820556640625,469.8602294921875,589.8616333007812
labeled-data,M1,img105.png,1165.7614821275688,46.36962966858823,436.1155167317226,27.939215854436725,740.7433258044616,337.51364898381087,746.9425659179688,382.7376403808594,464.02872168417076,323.7541305548002,453.133544921875,353.5178527832031,479.20883337490017,586.9676757139285
labeled-data,M1,img114.png,1221.1575682343494,117.3132819949069,428.1830231422172,27.82060547235642,739.3012481677431,331.33707580446185,744.3280029296875,379.1571044921875,466.9139343910892,322.69710388303804,453.1578674316406,354.3753662109375,484.04095458984375,605.191650390625
labeled-data,M1,img121.png,1207.214028809245,92.53725813617166,433.5754578333978,25.392004398738663,736.1181640625,325.2507019042969,742.7716064453125,379.6659240722656,466.8104553222656,320.2757873535156,453.2952880859375,353.7688903808594,470.2093505859375,594.7503662109375
labeled-data,M1,img130.png,1201.8472899188455,85.62847289017213,425.9762772321737,25.620848087703735,736.2877807617188,325.2447204589844,743.4002685546875,381.2853088378906,466.60028076171875,320.9908142089844,456.0833740234375,351.52764892578125,490.7369689941406,611.7548217773438
labeled-data,M1,img141.png,1189.6254500170658,75.35000456982243,420.7029831659932,17.752872473051866,735.8938598632812,324.70391845703125,745.4567260742188,382.7119140625,461.7021179199219,319.9574890136719,452.1067199707031,356.1573181152344,506.49884033203125,610.1083984375
labeled-data,M1,img180.png,1183.3401121892791,68.21652602548329,433.76509406386657,17.793712621977647,740.3497924804688,323.47845458984375,749.4259033203125,382.9927062988281,474.5460953401951,322.86456298828125,452.9640197753906,354.5204162597656,508.6894226074219,604.7193603515625
labeled-data,M1,img199.png,1188.571963384366,73.04211577647834,443.8318848329466,22.75209579948637,739.0283813476562,324.0416259765625,747.7666015625,383.6356506347656,462.2345275878906,321.3345031738281,452.87054443359375,354.9703674316406,521.546630859375,606.576171875
labeled-data,M1,img207.png,1185.2966551580291,67.9736839222303,441.02375952837184,34.41417083920555,737.168701171875,322.6985168457031,743.141357421875,380.68145751953125,467.21539306640625,322.50018310546875,452.5426025390625,353.6876220703125,500.97869873046875,606.921630859375
labeled-data,M1,img222.png,1199.761637758802,90.37968748857952,445.42925574299016,20.590016179726263,734.727783203125,325.0152893066406,753.7570190429688,376.9664611816406,462.6144104003906,321.4330139160156,451.5377197265625,355.1145935058594,487.37152099609375,608.6320190429688
labeled-data,M1,img237.png,1203.577880859375,94.29723358154297,438.2005585402034,15.8240615910845,737.5546264648438,325.6036376953125,745.2821044921875,376.5403137207031,466.698486328125,320.53607177734375,452.2519226074219,354.04119873046875,528.2207641601562,597.9677124023438
labeled-data,M1,img257.png,1204.558491395295,102.07797926413832,450.21109473104565,20.347962194130332,733.9055786132812,330.49951171875,744.9719848632812,376.9219665527344,468.6393737792969,322.3182373046875,452.3512268066406,354.64703369140625,462.5613114022439,600.7937231594707
labeled-data,M1,img281.png,1215.138404722969,99.76613081503251,445.8353226375212,15.489306647236845,734.6149291992188,327.5543518066406,745.2615966796875,374.29815673828125,467.7596435546875,321.9512939453125,451.26220703125,353.1112060546875,514.4091186523438,598.5922241210938
labeled-data,M1,img320.png,1206.9311918951826,109.06192549036246,449.9847153365144,14.878020483906766,735.843017578125,327.8752746582031,749.1403198242188,375.44146728515625,468.7027587890625,320.1034851074219,452.536865234375,352.4210205078125,499.9744567871094,600.14990234375
labeled-data,M1,img335.png,1221.9208128632556,107.4371345363736,447.831924504596,20.846283727333685,733.5465698242188,330.3978271484375,755.8319702148438,375.0391540527344,469.35601806640625,320.6296691894531,452.336181640625,353.3729553222656,495.38641357421875,606.4829711914062
labeled-data,M1,img427.png,1221.2630615234375,120.18893432617188,455.44508215660125,20.752823644325645,735.4564819335938,327.914794921875,755.5360107421875,371.1401062011719,461.5730285644531,320.1473693847656,448.27799530089396,362.57191772220506,489.95491027230946,591.7983336849346
labeled-data,M1,img454.png,1220.650390625,121.87644958496094,435.72739417312863,29.620674136306206,738.7227783203125,328.6969909667969,749.6058959960938,377.0034484863281,467.99127197265625,320.5383605957031,449.497981473188,350.9795577455943,487.2424621582031,600.2763671875
labeled-data,M1,img510.png,1220.8450927734375,119.86769104003906,438.62774359879717,22.555184941332072,737.8213500976562,329.8890075683594,756.9774169921875,374.1295471191406,468.35888671875,321.23126220703125,451.8575439453125,355.20159912109375,492.6616516113281,607.2890625
labeled-data,M1,img568.png,1224.262507503768,118.94565656705981,430.80480811476076,61.760202784498006,733.62646484375,331.6861267089844,754.7109985351562,375.7396240234375,468.4076843261719,323.18890380859375,455.980224609375,351.8948669433594,494.24945068359375,606.6866455078125
labeled-data,M1,img576.png,1228.59033203125,125.67957305908203,429.1342560523735,69.50335768992136,734.1154174804688,331.04046630859375,756.8212280273438,373.9080505371094,468.16888427734375,323.60333251953125,456.5496520996094,351.2619934082031,522.1844482421875,603.2947387695312
labeled-data,M3,img065.png,1212.3087370636024,61.43031081732556,407.38016058617615,91.38760224410498,754.4512329101562,332.73101806640625,761.0758666992188,377.3112487792969,479.994873046875,323.5488586425781,467.758544921875,356.6702575683594,513.7440185546875,600.2447509765625
labeled-data,M3,img076.png,1214.1689253564582,90.62130659868672,406.58311622984667,96.87597807515499,750.658935546875,333.02947998046875,761.0224609375,373.6985168457031,500.33195495004384,317.7228302013975,476.6949692523819,346.4095886735381,498.20392919889315,593.025762874536
labeled-data,M3,img103.png,1238.5786696131427,110.64655836389761,406.1816880071904,93.11084364642556,755.8853149414062,327.792724609375,761.6935424804688,377.60919189453125,475.7871048640838,317.0832443267359,468.0259704589844,356.01995849609375,503.1790634714284,583.2472204781316
labeled-data,M3,img125.png,1163.846609390077,40.08486404539167,442.8963808773076,42.21972214775724,751.0263671875,326.05511474609375,763.9699096679688,380.2561950683594,480.1174011230469,324.75830078125,468.79107666015625,356.4481201171875,506.6284792683839,605.8454544494152
labeled-data,M3,img177.png,1185.3470320531244,49.83310088991129,448.3839295130853,61.247308345401734,752.8724365234375,326.8495788574219,759.00439453125,376.5730895996094,481.67193603515625,325.3349304199219,469.2973327636719,356.8650207519531,507.5896911621094,596.8357543945312
labeled-data,M3,img210.png,1214.3384199853645,64.04207076545504,444.7071182797965,42.5275406106191,750.3656616210938,329.6811218261719,757.77880859375,379.2601013183594,477.2461853027344,324.5670166015625,468.4002380371094,356.41815185546875,496.42863336231767,612.6427078577666
labeled-data,M3,img267.png,1202.4291366078248,57.0301300397457,438.8318482166615,71.60772017771433,749.7523803710938,326.76239013671875,759.9674682617188,380.21527099609375,482.406982421875,323.0899963378906,473.7701370906462,357.50719757741274,484.59693762535136,614.107755968547
labeled-data,M3,img286.png,1167.622894178914,30.27693863275681,460.7488831071317,60.978276079443276,756.9558242719711,327.32108833909695,759.22412109375,369.2392272949219,484.6297333400823,318.5167892510152,474.1380570125213,363.6814697289668,501.56525732389315,609.1618483938062
labeled-data,M3,img294.png,1185.9601301976559,35.5860145592892,471.0790405754305,44.742851278362195,745.2071426986677,346.2537536200334,752.0912108701784,370.1421050965282,475.6646423339844,330.7100524902344,474.70404052734375,346.0130615234375,471.56521917992603,578.6917799580934
labeled-data,M3,img299.png,1185.4675764867181,25.347905736009807,488.9007736644847,18.139483670228174,767.8902130066842,334.7132766717623,762.814453125,358.9809265136719,480.17518469566386,331.1556091308594,468.7419128417969,353.5897216796875,485.8724671011243,615.3864401358446
labeled-data,M3,img320.png,1197.9185423650604,47.18962936341245,471.1835465120701,50.64858093081398,769.6935180615978,344.2225906317973,770.8383178710938,363.9839782714844,479.64505469198315,323.3069763183594,465.1587219238281,353.7943420410156,463.7768386882897,602.672181643355
labeled-data,M3,img324.png,1191.7631682207548,37.43125686825829,479.8107010506814,41.213591766958416,748.31982421875,336.8727722167969,752.1094817454039,374.7343902527782,482.28155517578125,321.8127136230469,467.4150695800781,355.7271728515625,511.83518828564286,593.3281997121654
labeled-data,M3,img325.png,1192.0156096270048,35.00378494503116,480.09372107021255,41.37689895689982,748.9509887695312,329.2180480957031,753.7686614329039,361.4856735187416,489.0035721444314,326.33247985960054,481.6878433197485,361.17801665959223,505.1142730652782,562.9291686530851
labeled-data,M3,img350.png,1185.8149596663056,26.238867218756468,432.96901557626217,62.54844893928316,750.4981689453125,321.7248229980469,760.4107055664062,373.67340087890625,483.0978088378906,321.67645263671875,465.1287841796875,354.1702575683594,484.8988357682194,589.2605392942933
labeled-data,M3,img359.png,1182.5266386821436,44.69674301147461,423.89276435796336,72.87622985118537,751.6054275506685,331.36314697025193,759.1380004882812,372.7998046875,471.86124274310276,347.24040221566884,465.40045166015625,375.59585112984416,509.10055999094664,577.9851653535802
labeled-data,M3,img408.png,1182.5456816508934,27.508039860164445,421.7093338776073,77.87295073621362,744.9061492931942,333.8377761810765,763.9915771484375,373.5861511230469,466.3323136067225,322.7785949707031,461.12135779858005,360.4251541179772,506.498463499449,642.5994429898832
labeled-data,M3,img428.png,1200.7291701110414,39.41841735960065,407.37242287047167,80.00824355177474,761.9880950891668,322.00799560546875,769.2872924804688,365.35565185546875,474.3599808406463,319.3217575079253,467.9171142578125,346.5495300292969,505.1988159107558,607.5878600352917
labeled-data,M3,img479.png,1184.723782236831,29.798594669133763,430.5446594983627,68.11389922494618,758.2977279645054,324.3243606561372,764.560302734375,364.8942565917969,484.3064713167575,347.7271881043407,481.25086676173163,357.3896408111109,469.18885657066375,636.9653540098295
labeled-data,M3,img490.png,1183.6311308696436,39.58440246702253,427.05605323675667,51.038484953030775,768.0152145343666,327.32933502137155,771.7857055664062,373.78271484375,483.2401062660892,327.6600540155122,469.28955078125,349.7994689941406,507.65085295969664,600.0450972939711
labeled-data,M3,img497.png,1200.7815382751037,54.42718429325009,439.56823737681776,38.77318039060651,764.6573455774483,329.6571334820834,764.4323120117188,376.1795654296875,484.581190555039,325.2374465936372,467.5523681640625,354.2503662109375,506.44111028839853,578.7009841263763
labeled-data,M3,img529.png,1204.5813826342533,54.8058120703497,426.2242661273819,33.78517990352748,750.8823852539062,324.82373046875,758.962158203125,378.73065185546875,482.05950927734375,322.71533203125,468.5633239746094,356.07781982421875,510.57232054942773,620.6722899765497
labeled-data,M3,img535.png,1241.7283904512365,92.67007906396975,391.6373185039611,43.40530776977539,747.6016235351562,318.93365478515625,763.6017456054688,376.8788146972656,474.49005126953125,318.57916259765625,474.9684357542994,365.3496887904289,506.56781005859375,590.6026611328125
labeled-data,M3,img542.png,1224.3231184692884,96.36083677936949,431.11004798653124,56.29008483586176,751.3636474609375,325.4486083984375,758.3084106445312,381.7212829589844,487.91458441430103,321.98912658811616,468.6073303222656,357.6173400878906,525.252655065362,616.9161589355971
labeled-data,M3,img550.png,1211.0942595245397,73.32294234508186,428.0596741468003,75.0503066938461,751.2925415039062,324.77484130859375,756.0224609375,380.9766845703125,482.05706787109375,323.7517395019531,468.149658203125,356.1793212890625,497.3744812011719,605.2508544921875
labeled-data,M3,img592.png,1234.6060347266498,144.46210172096107,440.8661362253346,22.355094936716796,751.8533325195312,323.9304504394531,758.91015625,383.66656494140625,483.0865478515625,323.0571594238281,470.0275573730469,356.4972839355469,495.74479986239174,604.7903486770675
labeled-data,M4,img002.png,1182.8629150390625,58.74053955078125,417.6957702636719,107.83889770507812,905.3548462250669,397.68761897888305,920.94482421875,459.4389343261719,645.3995361328125,456.5708923339844,636.314453125,500.838134765625,807.9919890936662,731.8690535952037
labeled-data,M4,img081.png,1187.7151672339237,60.31704406678182,414.1171875,107.6248779296875,901.1612548828125,405.4560546875,921.8650512695312,458.2919921875,648.1643676757812,457.35040283203125,635.8209838867188,492.2204895019531,812.0294144584395,743.5161321864325
labeled-data,M4,img149.png,1178.0401611328125,56.28066635131836,410.7211608886719,107.31330108642578,905.0452270507812,403.13641357421875,920.0234985351562,459.7282409667969,650.0831298828125,463.6782531738281,636.1868896484375,496.4594421386719,804.4845581054688,739.9195556640625
labeled-data,M4,img173.png,1186.105224609375,72.96460723876953,397.8207702636719,134.54476928710938,899.9822998046875,409.34259033203125,920.2031860351562,459.61431884765625,648.1653442382812,457.0216979980469,639.2030624371614,501.94331970335065,817.1544631519214,735.254235784544
labeled-data,M4,img179.png,1182.6146240234375,58.67740249633789,399.69403076171875,122.24686431884766,897.3587036132812,408.591064453125,919.6895141601562,456.9079284667969,647.3521728515625,459.1009826660156,637.2257080078125,493.9039306640625,800.20654296875,741.3709716796875
labeled-data,M4,img209.png,1176.6207275390625,56.58575439453125,410.6744689941406,112.51265716552734,899.7589111328125,408.82012939453125,920.1781616210938,459.144287109375,646.7586669921875,456.380126953125,630.0331024181944,498.06884765625,797.2664260473553,745.256329287999
labeled-data,M4,img221.png,1179.5792236328125,61.766048431396484,418.64118194279536,130.7913192730989,906.58056640625,405.40924072265625,927.4310913085938,458.2773742675781,649.1517944335938,457.7745666503906,638.6743774414062,495.204345703125,796.5723280916648,749.1486402880167
labeled-data,M4,img234.png,1180.40283203125,59.39565658569336,408.50213623046875,113.99703216552734,899.4413452148438,411.7994079589844,919.385986328125,458.2529296875,646.8944702148438,456.7945556640625,633.9158935546875,497.498046875,803.2072005822859,747.7235732449175
labeled-data,M4,img273.png,1177.52978515625,58.15874099731445,414.8172607421875,109.29701232910156,901.0283813476562,411.8043518066406,920.7220458984375,455.5597229003906,645.3662719726562,452.523681640625,636.2449951171875,495.2117004394531,799.6190459808361,752.0547591568012
labeled-data,M4,img280.png,1175.8819580078125,59.12380599975586,409.70843505859375,119.421875,903.5419921875,410.8376770019531,921.6921997070312,455.83721923828125,646.1832885742188,458.566650390625,631.4996948242188,502.6114196777344,806.0003662109375,740.8140869140625
labeled-data,M4,img288.png,1176.626220703125,57.328956604003906,410.8925476074219,115.02618408203125,902.8262329101562,410.863525390625,920.4979248046875,458.4794006347656,648.63427734375,461.6108093261719,636.3678588867188,494.93975830078125,811.1380004882812,741.118408203125
labeled-data,M4,img300.png,1176.640625,56.969730377197266,422.1630935638891,117.19434356689453,900.35009765625,410.6617126464844,918.0269775390625,459.1594543457031,649.012939453125,457.4959716796875,636.3522338867188,492.5020446777344,795.9993300447898,753.9313154571121
labeled-data,M4,img308.png,1179.4515380859375,55.724910736083984,406.76104736328125,114.6636962890625,900.0579833984375,409.8959655761719,920.3446655273438,459.38818359375,649.5528564453125,459.07293701171875,635.368408203125,496.7510986328125,789.8593230828499,730.866867011332
labeled-data,M4,img321.png,1177.9981689453125,58.16756820678711,413.8852844238281,109.7088394165039,898.9859619140625,407.9320068359375,922.5125732421875,460.2193603515625,648.648681640625,456.7169189453125,635.0191650390625,492.5601501464844,811.2818603515625,734.9916381835938
labeled-data,M4,img409.png,1179.5047607421875,59.74143981933594,415.61480712890625,108.9552230834961,900.1845092773438,408.21929931640625,922.0859375,460.1830749511719,644.7494506835938,454.78680419921875,638.3165893554688,495.66448974609375,813.861328125,735.07373046875
labeled-data,M4,img411.png,1179.6938064569183,68.46791763065198,415.60919189453125,108.85270690917969,900.331787109375,406.0406494140625,921.4024658203125,460.3974304199219,645.4634399414062,457.6083984375,640.3576049804688,491.8514404296875,795.4872223850105,740.9472990266333
labeled-data,M4,img425.png,1182.103271484375,60.98625183105469,415.6032409667969,108.6789321899414,898.0853271484375,408.9712829589844,922.0929565429688,458.5723876953125,646.7630615234375,457.7886047363281,637.2510986328125,496.7266540527344,810.7736206054688,735.7295532226562
labeled-data,M4,img451.png,1189.6751708984375,63.318336486816406,415.20758056640625,96.26800537109375,901.9365234375,402.95025634765625,916.9606323242188,460.1985778808594,647.526611328125,457.40118408203125,635.5533447265625,494.161865234375,800.3377349456798,727.9933120192574
labeled-data,M4,img452.png,1194.0751953125,66.22383880615234,410.3055725097656,95.46587371826172,901.9234008789062,403.355224609375,917.77685546875,460.80926513671875,639.1462967586151,454.68651274372485,637.244140625,494.2837829589844,804.4529479571731,725.6643432088233
labeled-data,M4,img454.png,1197.1485595703125,66.0845947265625,410.9296569824219,88.42093658447266,904.9533081054688,403.2280578613281,919.4273071289062,460.4158630371094,648.4664306640625,456.74383544921875,636.9644775390625,494.69891357421875,813.8419433160968,735.4040770931376
labeled-data,M4,img478.png,1185.476806640625,62.38508224487305,422.44209900022554,111.4849716174499,898.476806640625,402.8324279785156,918.1434936523438,460.53509521484375,645.8594360351562,449.6900939941406,634.7390747070312,491.458984375,793.7417555867078,719.1398512285222
labeled-data,M4,img487.png,1184.650390625,59.871158599853516,410.3862609863281,110.5774154663086,900.4658203125,400.59588623046875,921.1036376953125,459.5141296386719,644.3057861328125,451.93719482421875,635.693115234375,496.0657958984375,804.4096129962356,728.8399306716011
labeled-data,M4,img504.png,1183.6885986328125,61.433231353759766,413.3898010253906,103.57361602783203,900.4384765625,402.89398193359375,918.2088623046875,459.29046630859375,645.4893798828125,451.95025634765625,633.72314453125,494.439208984375,808.0242568554979,743.0855025674086
labeled-data,M4,img548.png,1186.3399658203125,65.59086608886719,424.273193359375,99.78038024902344,898.1119995117188,408.8887939453125,921.4721069335938,458.64434814453125,646.2459106445312,456.7252197265625,633.8597412109375,500.0962219238281,813.4688354059406,737.9290297902905
labeled-data,M4,img614.png,1185.973388671875,66.31230926513672,427.3631896972656,93.79549407958984,900.5505981445312,404.1597595214844,923.4156494140625,461.71466064453125,646.0166625976562,453.54656982421875,637.115315245981,498.1447448730469,807.6087295117477,736.7531066341534
labeled-data,M5,img005.png,1127.5755095341572,25.051196466983583,410.341552734375,25.011463165283203,835.666748046875,389.3550720214844,836.6579436594666,423.05981140978236,560.0848999023438,393.7851867675781,552.822998046875,450.01177978515625,674.9218139648438,744.2693481445312
labeled-data,M5,img016.png,1120.0140380859375,37.582767486572266,413.61883544921875,42.52431869506836,824.7115523624786,410.11581115362014,851.8574829101562,456.70196533203125,569.3794510554901,415.0265548639935,548.1983642578125,450.5909118652344,660.6576538085938,739.9948120117188
labeled-data,M5,img029.png,1097.9239501953125,25.117109298706055,440.4255676269531,14.382707595825195,837.3573424595709,397.8660171502778,848.6157836914062,456.3565368652344,555.9188232421875,394.2210998535156,549.524658203125,448.041259765625,662.2987670898438,739.897705078125
labeled-data,M5,img042.png,1103.009521484375,27.615558624267578,442.2979736328125,35.261932373046875,834.1348876953125,391.3782043457031,851.8690185546875,455.7652587890625,558.8428955078125,393.7433776855469,550.087158203125,448.5445556640625,663.6509399414062,741.6363525390625
labeled-data,M5,img057.png,1083.9162855558961,36.1705627411352,469.02154541015625,22.022144317626953,832.9382934570312,390.9908142089844,846.8133544921875,462.031005859375,559.216064453125,393.1555480957031,549.6820678710938,449.531005859375,663.565185546875,741.0813598632812
labeled-data,M5,img144.png,1092.8375244140625,17.159912109375,471.6605529785156,18.524534225463867,835.8224487304688,389.15203857421875,851.9198608398438,458.65936279296875,558.4603271484375,394.71673583984375,550.4080200195312,449.96453857421875,658.4031372070312,741.3441162109375
labeled-data,M5,img151.png,1090.68212890625,14.030673027038574,475.5093688964844,23.900230407714844,826.4192549991974,397.8802688592623,852.36181640625,456.63494873046875,566.9072434150908,408.373785395582,551.2677612304688,449.98590087890625,673.4590454101562,737.7582397460938
labeled-data,M5,img158.png,1116.70361328125,40.11483383178711,443.14984130859375,117.16265869140625,829.4158156669405,402.98641815005226,855.3788452148438,457.3182373046875,561.6761856770352,411.20605010445354,548.1558227539062,451.57373046875,673.5440063476562,737.0100708007812
labeled-data,M5,img161.png,1111.1329345703125,41.78219223022461,451.30527207331306,110.65947721585417,829.231123284128,404.3744995093143,846.4241973191715,450.08426818727435,557.8378494256683,414.3751785224223,549.8263549804688,449.8081970214844,680.8986724504884,712.8490950750664
labeled-data,M5,img162.png,1108.7177322381685,44.107731627816975,476.7402024860219,79.7059066676286,839.3874526274269,407.389869686936,853.8168959868017,435.87372437244744,564.9284851050177,413.63889159675387,550.2247314453125,451.7187194824219,688.3031616210938,742.7046508789062
labeled-data,M5,img173.png,1104.9212646484373,34.4654991125858,489.70748458690764,84.81053999291657,835.0590438151526,404.70888061283006,853.1905944126959,435.08940125112804,565.86366576908,411.6649536084726,550.8124389648438,451.26519775390625,676.689208984375,742.6950073242188
labeled-data,M5,img175.png,1115.017822265625,29.7957763671875,462.31695556640625,147.7220458984375,837.3431396484375,394.968017578125,847.1636978167446,447.6928726214321,557.4807739257812,393.4051818847656,550.8655395507812,451.1390380859375,705.9129531493688,729.2425216055688
labeled-data,M5,img178.png,1092.4522705078125,26.72161102294922,421.6991271972656,150.64901733398438,833.6538696289062,393.3659973144531,853.701171875,455.7292175292969,559.4518432617188,394.09832763671875,549.11474609375,449.8265686035156,683.592041015625,747.4994506835938
labeled-data,M5,img185.png,1107.849365234375,8.08981704711914,483.01600648775906,65.02953804441256,830.4970534599092,406.6326980560766,850.5863037109375,454.9867858886719,555.0764770507812,392.0552978515625,549.6826171875,450.28619384765625,684.7611083984375,742.9244995117188
labeled-data,M5,img218.png,1099.50244140625,22.873807141760608,452.03032700254926,111.73961999336075,838.551025390625,388.8385009765625,850.6038208007812,456.4303894042969,554.8449096679688,393.5365905761719,547.3779907226562,451.6192626953125,669.3746337890625,737.9503173828125
